Name,Description,Description Embeddings
moderation,"Text moderation scans text for offensive, sexually explicit or suggestive content, it checks also if there is any content of self-harm, violence, racist or hate speech.","[-0.007766955,-0.0061859484,-0.030184114,-0.007117983,-0.0146363955,0.015561526,-0.045428056,0.0027322422,-0.00021046291,-0.018433573,-0.0025492872,0.011363918,-0.011709116,-0.0030342904,-0.0050053713,0.0102869,0.03915926,0.0016517724,-0.0017190861,-0.03722615,-0.0056923153,0.022893531,-0.029990803,0.022023633,-0.015671989,0.019082546,0.015837684,-0.038745023,-0.01626573,-0.011156799,0.009755296,-0.032144837,0.0042079636,-0.011343206,-0.027864384,0.020822344,0.013656033,-0.0026200528,0.022134095,0.0021350496,0.0059166937,0.01766033,0.0077462434,0.010411172,-0.0025820811,0.007435565,0.016528081,-0.007642684,-0.0032655732,0.011923139,0.02907948,0.028913785,0.0013083004,-0.008913012,0.00022977243,0.025917467,-0.0158653,0.031923912,0.0059857336,0.021029463,-0.00010717319,-0.01626573,-0.024205284,0.01600338,-0.015920533,-0.01719086,-0.020435723,0.048493415,0.013745785,0.005398897,0.035541587,0.0029825107,0.025185646,-0.01926205,0.00657257,0.0032345052,-0.0113293985,-0.002226527,0.020836152,0.0072077345,0.025834618,-0.016030995,-0.0058407504,0.0136353215,0.03410556,0.0046187495,0.0097622,-0.006776237,-0.0020056004,-0.031233516,0.015810069,0.01108776,0.030515503,0.02264499,-0.035900593,0.024757601,-0.010576867,0.049100965,-0.008616142,0.0063343835,0.021719858,0.0036625508,-0.02974226,-0.009265115,-0.03653576,0.01640381,-0.010873737,0.0011167155,0.023887701,0.027173987,-0.012254529,0.0275468,-0.018709732,-0.0070627513,-0.017273707,0.0073803333,0.012240721,-0.015561526,-0.03106782,-0.019634863,-0.0032051634,0.0045462577,0.009099419,0.0009553355,0.04169992,0.007773859,-0.0035900592,-0.0109565845,-0.002248965,-0.025130415,0.0125514,-0.0064448467,0.0076979157,-0.0049639475,-0.0132625075,0.027367298,-0.027463954,0.012240721,-0.021015655,-0.017094206,0.026663095,0.042473163,-0.0264974,0.008471159,-0.024039589,-0.017536059,-0.0014532836,0.023652967,0.0073665255,0.011626269,0.014843514,-0.02582081,-0.02508899,0.018088376,-0.0069799037,0.019993868,0.015492487,0.02329396,0.0038316979,-0.025434189,-0.006814209,-0.002266225,0.0042908113,-0.013490338,0.040070586,0.016804239,0.006237728,-0.009230595,-0.012144065,-0.01075637,-0.015520102,0.049018115,-0.016652351,9.0236914e-05,-0.019303473,0.00062523986,0.017895065,0.013600801,-0.010894449,-0.023045419,-0.027712496,0.014035751,0.0071939263,0.0053505693,0.00899586,-0.01387696,0.021540355,-0.02210648,-0.008388312,-0.025572268,0.025254685,0.03722615,-0.012123354,-0.021623204,-0.6380364,-0.04321879,0.010742562,0.0073734294,0.018626884,0.013366067,0.013745785,0.008574719,-0.015036825,0.039324958,0.0021074337,0.016776623,-0.025613692,-0.005174518,0.00040345016,-0.014981593,0.0039421613,0.005685411,0.028775705,0.005519716,-0.011805772,0.027256835,-0.009382482,0.00922369,-0.00796717,0.007849802,0.0013203823,-0.005215942,0.017964104,0.015823876,-0.029272791,0.0015128303,0.023804855,0.013925288,0.04992944,0.0070075197,-0.017370364,0.00037540283,-0.0020159564,0.0022213492,-0.051227383,-0.005057151,0.006696841,-0.0055059083,0.008685182,0.007815283,0.02629028,-0.03220007,-0.01891685,0.012855174,0.009016572,0.008712797,0.026179817,0.0015067892,-0.01164698,-0.00446341,0.039545882,-0.031123051,-0.008574719,-0.0019986965,-0.034961656,0.009851951,-0.033028547,-0.037364233,-0.015340599,0.0097691035,0.014090982,0.002625231,0.0049052634,-0.011336302,-0.0008617005,0.022755453,-0.020905191,-0.020352874,0.0067175534,0.041865613,0.009782911,-0.025447996,0.0054575806,0.010611387,0.016679967,-0.0043909186,0.008402119,0.0066416096,0.012613535,-0.0073803333,-0.010556155,0.00720083,0.009555081,0.004673981,0.011667692,0.008471159,-0.01101872,-0.022796877,-0.0051158345,-0.0042010597,0.0019417388,-0.00027335368,0.027049717,0.0032690251,0.0040491726,0.003976681,-0.0012409869,0.012993253,0.014035751,0.015727222,-0.040070586,-0.017356556,-0.0047430205,-0.01745321,0.018488806,-0.013994327,-0.029162327,-0.017881257,-0.010535443,-0.024591906,0.0008824124,0.0205738,-0.021678435,-0.007097271,-0.0031775476,0.0053471173,-0.0066761295,-0.0022058152,0.027961038,0.013462722,0.009251307,-0.019786749,-0.012088834,-0.014857322,0.009631025,-0.024357172,0.017273707,-0.0030636322,0.019413935,0.0009958963,0.01739798,-0.0014481057,0.0070075197,0.001371299,-0.04051244,-0.012682575,-0.004912168,0.0019659027,-0.020104332,-0.03211722,-0.020435723,0.01460878,0.010369748,0.0010338681,-0.011101568,-0.0014748585,-0.019621054,0.014360237,-0.01739798,-0.015492487,-0.0011598653,-0.041119985,0.0015818699,-0.015340599,0.016900895,0.021595588,-0.0017475649,-0.0030636322,-0.016155267,-0.00023516614,-0.006286056,0.026138393,-0.035154965,-0.013193468,-0.018654501,-0.030294577,-0.003993941,0.028071502,-0.008678278,0.019013505,-0.006286056,-0.016390001,0.02158178,-0.00662435,-0.00076418207,0.005547332,-0.027201602,-0.013801016,0.0036867147,0.025572268,0.024799025,0.038662177,0.015837684,0.0016112117,-0.0016198417,0.014277389,-0.009962414,0.024260515,-0.0071455985,0.020435723,-0.008636854,0.005250462,0.00899586,0.014581163,0.03313901,0.0015784178,0.007842898,-0.00023279291,0.00019568412,-0.030984974,-0.0016388275,-0.012005987,0.01898589,-0.0070247795,0.010052166,-0.022327406,-0.023445848,-0.010438788,-0.014360237,0.0036625508,-0.015658181,0.009258211,-0.02456429,0.012765422,0.024177669,-0.025848426,0.040263895,-0.0028927592,-0.0034882259,0.03385702,0.009879567,0.012765422,0.016320962,-0.03664622,0.017356556,0.006734813,0.014746859,0.0035935112,0.011605557,0.017936489,0.0066139936,0.002079818,0.02888617,-0.00380063,-0.013255604,0.026483592,0.012178586,-0.014802091,0.028554779,-0.02184413,0.054596517,-0.0026752846,-0.015685797,-0.01858546,-0.015989572,0.0075529325,-0.0033173528,-0.019413935,0.01659712,0.022686413,0.0037833701,0.019220624,0.003959421,0.013973615,9.97838e-05,0.004418534,0.010093589,0.014118599,0.009672448,-0.012316665,0.0030325644,-0.014733051,-0.0127032865,-0.026014121,0.0014731325,-0.035293043,0.02165082,-0.025917467,0.019731518,0.02130562,-0.0034019263,0.03159252,0.0070109717,0.012316665,-0.02477141,-0.042252235,0.03659099,0.010100493,-0.015147288,0.008554007,-0.038883105,-0.007822187,-0.025779387,0.00922369,-0.003993941,0.020767111,-0.010556155,0.0020314902,0.004159636,0.01699755,-0.0011486463,-0.0132625075,-0.015506295,-0.011136088,0.027519185,0.021609396,-0.017370364,-0.005322953,0.013269411,-0.026525015,-0.0018019336,0.00015749659,-0.012627343,-0.020587608,0.016376194,0.005861462,-0.019731518,-0.004297715,-0.006883248,0.031647753,-0.0043529468,-0.023846278,0.010839217,0.0014981594,-0.0042424835,-0.008788741,0.006196304,-0.010273092,0.035265427,0.01387696,-0.003641839,0.009375578,0.015658181,-0.0055059083,-0.020325258,0.0042493874,0.0142635815,-0.0048811,-0.020932807,0.0057717105,0.015105865,0.0030118525,0.025006143,-0.0030014967,0.012834461,-0.0026597506,0.0016327866,-0.0061307168,0.02888617,0.005057151,0.008346887,-0.010866833,0.041396145,-0.025323726,0.012406416,0.01248236,-0.022120288,-0.020131947,-0.017618906,0.028996632,-0.0044081784,-0.0047085006,-0.010204053,0.025903659,0.010811602,-0.012758519,0.007283678,0.006973,0.034492183,0.032835234,-0.0009786363,-0.002766762,0.0025423833,-0.017770793,-0.0081466725,0.033912253,-0.009230595,-0.045566138,0.0053850887,0.016486656,-0.027450146,-0.021416085,0.0015188712,0.00024336459,-0.03253146,0.018834002,-0.02675975,-0.017881257,-0.010183341,-0.03380179,-0.0066416096,-0.017411787,-0.027160179,0.0073596216,-0.00869899,-0.0018226454,-0.022355022,0.025309918,0.012206201,-0.01619669,-0.020339066,0.013946,0.02449525,0.02456429,0.030515503,-0.021153733,-0.002626957,-0.004125116,-0.005516264,-0.023266345,0.0070075197,-0.027850576,-0.006196304,-0.02038049,-0.016721392,-0.005830394,-0.0071663107,0.017080396,0.014622588,0.016072419,-0.01905493,-0.012592823,0.024812832,-0.00070075196,0.02011814,0.002400852,0.008201905,-0.022092672,-0.03650814,-0.027822958,-0.023418233,-0.02038049,0.0102869,0.0047533764,-0.009962414,0.025309918,0.024246708,-0.030322192,0.006196304,0.032365765,0.006755525,0.001562884,0.007539124,-0.00058467913,0.010735658,0.022189328,-0.001206467,-0.008139769,0.017784601,-0.04675362,0.0059443098,0.014484508,-0.006517338,0.018792579,-0.02238264,-0.014843514,-0.028140541,0.0010985926,-0.009299634,0.0071386946,-0.015478679,-0.03603867,-0.027312066,-0.018544037,-0.004711953,-0.0032034374,-0.010742562,-0.020090524,-0.0072974856,-0.0009984853,-0.0264974,-0.0030567283,0.0033294347,-0.026469784,0.00026623395,0.013731977,-0.0077117234,0.045787062,-0.00047033228,0.019924829,-0.0038455059,0.0014481057,-0.014318814,-0.02808531,0.00038748476,-0.004491026,0.057440948,0.012026698,0.045566138,-0.017273707,0.016956126,0.035375893,0.016818047,-0.0028306236,0.025434189,-0.011557229,0.007856706,-0.00010809013,0.0103283245,0.002777118,0.030598352,-0.018433573,0.022327406,0.002404304,0.009299634,0.013856248,-0.010922065,-0.031040205,-0.016210498,0.006914316,0.004187252,0.006859084,-0.041119985,-0.008913012,0.032448612,0.0073596216,0.018972082,0.017687947,0.009368674,-0.016417617,-0.01574103,0.0021609396,0.010259285,-0.014291197,-0.001726853,-0.025599884,-0.018557845,0.0390488,0.03092974,0.013870056,0.0034916778,-0.004491026,5.5878925e-05,0.018668309,0.0010537169,0.006437943,-0.00066450617,-0.04780302,-0.015589142,0.00020582431,0.0027926518,-0.025323726,0.007283678,0.012696383,-0.005830394,0.03126113,-0.009983126,-0.00482932,-0.0023041966,0.014912554,0.019552015,-0.019814365,0.018074568,0.00800169,0.021871746,-0.0025579173,0.0032465872,-0.017687947,0.002569999,0.016500464,0.02116754,0.004194156,0.011584845,0.005864914,-0.010349036,-0.028471932,-0.041285682,0.015892915,0.0069764517,-0.0047326647,-0.014277389,-0.016472848,-0.03324947,0.0242329,-0.010507828,0.002411208,0.007656492,0.0054610325,0.009596504,0.007435565,-0.01002455,-0.0061928523,0.020615226,0.011881716,0.011605557,-0.0041665398,-0.016445233,0.008450448,-0.00345198,0.028306236,-0.00521249,-0.00013333272,0.005668151,0.0035589915,-0.008719701,-0.0047671846,-0.0041734437,0.027187794,-0.018626884,0.0012409869,-0.02264499,-0.0017389349,0.012392608,-0.017895065,-0.009341058,0.020131947,-0.026235048,0.0063274796,0.027795343,-0.0014032299,-0.036176752,0.009278922,0.010977296,-0.027367298,0.023073034,-0.009865759,0.007435565,-0.035099734,-0.024923297,0.010342132,-0.015478679,0.020062909,0.02011814,-0.0038662176,0.02880332,0.040429592,-0.011163703,-0.0033208048,0.0040457207,-0.0041009523,-0.013524858,0.019552015,-0.00027141193,-0.027629647,0.025061375,-0.01035594,-0.025544653,-0.027588224,-0.007421757,0.018060759,0.011232743,-0.012606631,-0.011688405,0.001228042,0.004325331,-0.018309303,-0.0026373127,0.035762515,0.007069655,-0.022424063,0.035099734,-0.006096197,0.007953362,-0.013338451,-0.0022783068,-0.014553548,-0.045483287,-0.019786749,-0.0025130415,0.012468552,-0.023003995,-0.008712797,-0.0066139936,-0.004225224,-0.0061479765,-0.0017113191,-0.007939554,0.00036849888,0.006593282,0.009969318,-0.01119132,0.0007590041,-0.026566438,-0.019027313,-0.0103283245,-0.001549076,-0.0017846737,-0.008132865,-0.029631797,0.024108628,0.025931275,-0.025461804,-0.012648055,-0.013421298,-0.03877264,-0.0116400765,-0.023459656,0.021222774,0.027229218,0.008968244,0.010970392,0.019897213,0.005057151,0.0017044152,-0.02390151,-0.009465329,-0.015630566,-0.007884323,0.025047567,-0.00514345,-0.029383253,-0.0030722623,0.002411208,-0.015147288,-0.003470966,0.016238114,-0.0022196232,-0.023335384,-0.00085479656,0.00021013929,0.0011072226,-0.0065207905,0.015658181,-0.01772937,0.0010226491,0.010749466,0.012392608,-0.0092098825,0.017121822,-0.008498775,-0.0007930924,0.002916923,-0.008919916,0.01645904,-0.01340749,-0.018599268,0.032945696,0.011695309,-0.029438486,0.007276774,0.0023249085,-0.0027909258,-0.010362844,0.045787062,-0.015989572,-0.008339983,0.03366371,-0.02350108,-0.018972082,-0.011978371,0.010839217,-0.012592823,-0.0064552026,-0.0052332017,-0.017687947,-0.02238264,0.008871589,0.009969318,-0.041202832,-0.0086437585,-0.002777118,0.009403193,0.005933954,-0.026138393,-0.01945536,-0.020836152,0.030156497,0.017232284,0.016155267,0.016610928,0.032641925,-0.0028099117,-0.022921147,0.04123045,0.18336917,0.002930731,0.024868064,0.017646521,0.0054230606,0.009824336,0.0145121245,0.015161096,-0.017867448,0.005222846,0.0061307168,-0.019303473,0.01619669,-0.0037523024,0.017536059,-0.00657257,-0.026856406,-0.0155753335,-0.0031447539,-0.032614306,-0.0028030078,-0.0058476543,-0.015257752,-0.013020868,0.015492487,0.017867448,-0.0017121821,0.002778844,0.013683649,-0.015561526,-0.009092515,-0.0006187674,0.03206199,-0.006973,-0.015119673,-0.013759593,-0.0013255604,-0.0004142376,0.02111231,0.0011313865,0.014553548,-0.009341058,0.012523783,-0.03540351,-0.02210648,0.02310065,-0.010977296,-0.023307769,-0.021181349,-0.009700064,-0.026428359,0.009417001,0.033332318,0.029797493,-0.020918999,0.02888617,-0.030984974,0.018198838,-0.009776007,0.00866447,-0.0040940484,-0.0009285826,-0.021733666,0.0167352,-0.0167352,0.012896597,-0.008540198,-0.02343204,0.01311062,-0.009044188,-0.016472848,0.00047292127,-0.01119132,-0.016956126,-0.01626573,-0.017342748,0.01068733,0.025047567,0.007780763,0.043826338,-0.021485124,-0.01058377,0.020684265,-0.01645904,-0.0044219866,-0.03228292,0.0043598507,0.006734813,0.006403423,-0.0063378355,-0.016790431,-0.01370436,-0.0062929597,0.0013738881,0.0009656914,0.03479596,0.024440018,0.003281107,-0.018751156,-0.009175363,-0.036066286,0.06683034,0.021057079,-0.00040280292,0.0017553319,0.019206816,-0.018060759,0.019096354,-0.013897671,-0.007884323,-0.009486041,-0.024702368,0.00173462,0.0048914556,-0.01002455,0.0058027785,0.01626573,-0.036425292,0.0030066746,0.01002455,-7.9665224e-05,-0.0140771745,-0.0045428057,0.00726987,-0.017439403,-0.01181958,-0.009486041,-0.01271019,-0.015368215,-0.009555081,0.017480828,-0.0050088232,0.0026908184,-0.0062998636,0.024177669,-0.021181349,0.0037074266,-0.004318427,0.02156797,0.029162327,0.0059201457,0.0098312395,-0.013048485,0.0047637327,0.031841066,-0.023390617,-0.016969934,0.011405342,-0.012834461,-0.010625195,-0.043992035,-0.008153576,0.026442166,0.0034174602,0.018033143,-0.010777081,-0.015036825,-0.020283835,-0.0024975075,0.0125168795,-0.035431124,0.0023577025,-0.00050830405,-0.019358704,-0.010065974,-0.0053885407,-0.17740417,-0.0017777698,-0.0040250085,-0.03206199,0.013987423,0.01112228,0.004611845,-0.013662937,-0.014070271,-0.008056922,0.003084344,-0.002941087,-0.01705278,0.0017933036,-0.017467018,0.020532377,-0.010673522,0.0064621065,-0.00936177,0.018516421,0.038855486,0.003624579,0.010342132,-0.017411787,-0.006427587,-0.025489422,-0.012247625,0.042997863,0.013366067,-0.012427128,-0.013234892,-0.0011029076,0.009375578,0.011791964,0.013000157,0.01732894,0.006389615,-0.007760051,-0.027187794,0.021195158,0.03101259,0.025033759,0.013379875,0.015754838,0.0074907965,0.028140541,0.011294879,-0.02768488,0.0040975004,-0.002775392,0.010618291,0.0021367758,0.0070006154,-0.008422831,0.009810527,0.009120131,0.004687789,-0.012102642,0.01886162,0.015036825,-0.008043113,-0.02508899,0.0008806864,-0.0013160674,-0.0098312395,-0.018198838,-0.028030079,0.025848426,-0.023017803,-0.0005415294,-0.027822958,0.014650203,0.0102661885,-0.0021695695,0.033359934,-0.0020004224,-0.025130415,0.025006143,0.019344896,-0.0033846665,0.00929273,0.013462722,-0.019275857,0.015243944,0.0023542503,0.02156797,0.0061307168,0.0061790445,-0.018834002,0.008602334,0.034768343,0.0036798108,0.0035693473,-0.013172756,0.004684337,0.0021592134,0.017687947,-0.004801704,-0.0051089306,-0.018571652,-0.0028185416,-0.008830165,-0.016320962,-0.0054679364,0.0070558474,0.005412705,0.0008828439,0.01354557,0.03073643,-0.0071317907,0.007159407,-0.0005501593,0.022051249,0.0023784142,0.018695924,0.016472848,0.0054161567,-0.041119985,-0.016845662,0.0046152975,0.048769575,-0.017826024,0.00033225308,0.0011564133,-0.007911938,-0.020670457,-0.103559405,-0.016873278,0.02078092,0.0018036596,-0.016942319,0.04216939,0.0008440091,0.01384244,0.004874196,0.017618906,-0.008837068,0.00411476,-0.028692858,-0.0007093819,-0.0055887555,-0.02316969,-0.02437098,8.5112886e-05,0.0028064598,0.032144837,-0.008346887,-0.01579626,-0.0031913556,-0.020283835,-0.016086226,-0.0029721549,-0.024978528,0.0059443098,0.033636093,0.017149437,-0.004466862,-0.046228915,0.0044323425,0.002583807,-0.011426054,-0.0021281457,0.003479596,-0.03471311,-0.011343206,-0.032697156,-0.0056646992,-0.013462722,0.016072419,-0.025779387,-0.0004664488,-0.028554779,-0.01314514,0.017011357,0.014705435,-0.0029963187,-0.0117022125,-0.0061134566,-0.005833846,-0.04647746,0.007960266,0.026635477,0.03178583,0.0074769887,-0.017798409,0.017218476,-0.005405801,0.014953977,0.00030744198,0.025655115,0.023749623,-0.0030084006,-0.0038800256,0.013959807,0.005136546,-0.027822958,-0.015837684,0.0006213564,-0.011060144,0.021761281,-0.0045497096,0.0059305015,-0.012378801,-0.01745321,-0.0040629804,0.014912554,-0.025889851,-0.0063205753,0.015230136,-0.021692242,-0.015975764,0.0045151897,-0.0191792,0.007097271,-0.0014575985,-0.02203744,0.027146371,0.048300106,0.002587259,0.003445076,-0.0053505693,-0.0082709445,-0.0037212344,-0.0056129196,-0.0051089306,0.0017441129,-0.0063309316,0.008215712,-0.08389692,0.009561985,0.015243944,-0.0034157343,-0.0012427128,-0.023445848,0.011156799,-0.02038049,-0.018502614,-0.0035520876,-0.018516421,0.033166625,-0.01614146,0.007822187,-0.024509057,0.0142635815,0.01546487,-0.015589142,0.029576564,0.0062964116,0.01546487,-0.02941087,0.013669841,0.0035261975,0.003824794,0.0167352,-0.013172756,0.018613076,-0.015492487,0.010998009,0.0003743241,-0.019828174,-0.025199454,0.006065129,-0.017936489,0.010307613,-0.0045945854,0.016804239,-0.00044530543,0.046974543,-0.0071732146,-0.025586076,0.012896597,-0.028720474,-6.81766e-05,0.0017622358,-0.035375893,-0.002228253,0.008326176,0.0014696805,0.036452908,0.012364993,-0.036480524,-0.042003695,-0.0035054858,0.0028116377,0.012786134,-0.010639003,-0.005371281,-0.01931728,0.016376194,0.03659099,0.008201905,0.005136546,0.0013609431,0.00057906966,-0.0029065672,-0.0036832627,0.004187252,-0.02582081,-0.027781535,0.002430194,0.011073952,0.01844738,-0.0024284679,0.004349495,0.0035486354,0.027077332,-0.027325874,0.008795645,0.018999698,0.005250462,-0.009527465,0.039822042,0.008201905,0.03153729,-0.027671073,-0.0083330795,-0.01351105,-0.006368903,-0.020200986,-0.011046336,0.02051857,0.012123354,0.0047533764,0.005747547,-0.0014299827,-0.013372971,0.0284167,0.021498932,0.018806387,0.010010743,-0.000870762,-0.013656033,-0.025682732,0.016279537,-0.034575034,-0.052359633,0.021595588,0.023804855,0.0018571652,-0.0089544365,0.008505679,0.012150969,-0.022065056,0.0462013,-0.0120750265,0.007980978,-0.025572268,0.028527163,-0.0064793667,-0.006441395,0.056888632,-0.02728445,0.005022631,-0.012654959,0.017204668,-0.039407805,-0.003983585,-0.0042217714,-0.025461804,-0.03711569,-0.026980676,-0.0017510168,-0.018060759,0.0016880182,-0.011971467,0.011357014,-0.0041665398,0.07047562,0.038551714,-0.009983126,-0.020753304,-0.008933724,0.024274323,0.004611845,0.012385705,0.007283678,0.0020038744,0.009858855,-0.002765036,-0.008284752,-0.035375893,-0.014567356,-0.008160481,-0.012772326,0.017839832,0.0057337387,-0.010431884,0.03366371,0.014346429,0.022603566,-0.011225839,-0.025282301,-0.0061134566,0.019814365,-0.032752387,-0.013152044,-0.019883405,-1.7907147e-05,-0.0023801401,-0.0068694404,-0.026331704,0.011322495,0.015161096,0.0083330795,-0.007994786,0.0036798108,0.016210498,0.018005528,0.025779387,-0.01553391,-0.0082088085,-0.019096354,-0.0010330051,-0.0054334165,0.014691627,0.0042321277]"
